strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,,2.911609182461791,-1.591241769455785e+23
weighted,Weighted,,2.89688222161639,-4.791046190504664e+42
top_50,Top 50%,1.5937427439108934e+120,2.9116119707277583,3.081193588200576e+32
top_25,Top 25%,,2.9116115010128345,-2.7884276013886484e+28
top_75,Top 75%,5.310364730745805e+165,2.911614171401315,1.700931548748673e+44
spy,SPY Benchmark,-30.343679163708394,-2.2824001711328568,-8.905157779095818
