strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,1.3397480122438798,0.3594292292137785,25.097250938415527
weighted,Weighted,3.197976211916398,0.6079865095407565,69.8333740234375
top_50,Top 50%,4.583973792153029,0.7128962320849694,112.57328975665564
top_25,Top 25%,2.8188480127447013,0.5757399192099688,59.635153909184794
top_75,Top 75%,6.624206353570772,0.6837399786790389,194.22873420386134
