strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,2.6786088943481445,0.7057054189025332,56.0108528137207
weighted,Weighted,4.17863130569458,0.7821033381568094,99.12832641601562
top_50,Top 50%,4.9999755330931706,0.7885282162777856,127.25668252857432
top_25,Top 25%,4.619431696599308,0.9142753850214821,113.78916049741115
top_75,Top 75%,7.615040238024218,0.7718931570186133,243.77588499357904
