strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,2.6355862617492676,0.29496001284163936,54.91463088989258
weighted,Weighted,3.9991140365600586,0.3647458865380272,93.4329833984375
top_50,Top 50%,4.836449399604081,0.40602033058473486,121.37452987939854
top_25,Top 25%,4.13067513205303,0.3818015937099561,97.59153565612667
top_75,Top 75%,8.144000254141282,0.5484444474128743,273.3398767758879
spy,SPY Benchmark,1.4650821685791016,0.17255006749128818,27.725971221923828
