strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,7.133232705547221,0.6718248655624385,218.77679824829102
weighted,Weighted,9.614365827611993,0.7529036001398655,368.58253479003906
top_50,Top 50%,9.222064279015685,0.685669612082203,341.15108558653304
top_25,Top 25%,9.393041191059792,0.7446098434661296,352.9154228650313
top_75,Top 75%,9.35354282453118,0.5965893749313687,350.1717551279807
spy,SPY Benchmark,1.4650782610958313,0.17255007025496877,27.72597074508667
