strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,0.1614689826965332,0.060587239054665704,2.7518510818481445
weighted,Weighted,0.38448572158813477,0.09601388502854184,6.669652462005615
top_50,Top 50%,0.7779104604216824,0.15195583772027535,13.926128506245504
top_25,Top 25%,0.8494722130142573,0.19314769713168514,15.29494797951636
top_75,Top 75%,0.8463515507991293,0.13493747907278777,15.234935386353232
