strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,4.240906238555908,0.4201917576602145,101.14033508300781
weighted,Weighted,5.590474605560303,0.4719579563219202,149.74411010742188
top_50,Top 50%,7.122804073818201,0.5429078448298694,218.25509845882104
top_25,Top 25%,5.132388362014151,0.4402263573116157,132.1270511401213
top_75,Top 75%,7.653067551468817,0.5097978416571456,245.82552757482233
spy,SPY Benchmark,1.4650821685791016,0.17255006749128818,27.725971221923828
