strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,2.7077317237854004,0.7092810950621502,56.757259368896484
weighted,Weighted,3.7024497985839844,0.7168003575482002,84.3555908203125
top_50,Top 50%,4.806173674303094,0.7817858741436436,120.30132387841022
top_25,Top 25%,3.5065595238004565,0.7324660497204167,78.58312015241214
top_75,Top 75%,5.7325346783152265,0.6157873389629424,155.45830903575376
