strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,4.640257358551025,1.1493245799825293,134.8754425048828
weighted,Weighted,7.341504096984863,1.3244462848793939,279.5016174316406
top_50,Top 50%,8.544294049222678,1.3057568498435863,368.07546243489827
top_25,Top 25%,6.730045840673671,1.3138094004086889,240.80681942059593
top_75,Top 75%,10.1447684876131,1.0367712736692756,516.5759608284094
