strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,4.637921358191721,1.1196579249196825,134.77680683135986
weighted,Weighted,6.273521423089479,1.1438724911595155,214.38546180725098
top_50,Top 50%,6.531400588327463,1.0016419666727092,229.0617604192613
top_25,Top 25%,5.266681288230113,1.0377912842309585,162.80621222549487
top_75,Top 75%,8.854068501345825,0.9000989917071427,393.87319312866094
