strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,3.798353672027588,0.3947975266903583,87.2452621459961
weighted,Weighted,5.636024475097656,0.4789994457731098,151.5631866455078
top_50,Top 50%,6.382854242916025,0.49842652176597596,183.22134212446463
top_25,Top 25%,5.256614562827533,0.4610076052077181,136.7854108558688
top_75,Top 75%,7.036932946447738,0.4656373431567145,213.9897609979497
spy,SPY Benchmark,1.4650821685791016,0.17255006749128818,27.725971221923828
