strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,1.8859009147035088,0.4697563269552987,42.151342060623605
weighted,Weighted,4.79766890885891,0.8554160510241048,141.6169335323623
top_50,Top 50%,5.679257810614269,0.8638914159690045,182.8893834683514
top_25,Top 25%,3.3775805019546468,0.6490000492733027,86.8882588538014
top_75,Top 75%,5.982670160972647,0.6545986825065658,198.57689555098966
