strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,5.237037607633832,0.492372577634192,161.36353231059638
weighted,Weighted,8.708922394057605,0.6732934550654254,381.46275487186153
top_50,Top 50%,9.215833314116084,0.6619087922269822,425.52061461899956
top_25,Top 25%,8.229896037874562,0.6456692858434502,343.0616375746384
top_75,Top 75%,13.563119559579473,0.8044705202668313,995.5826857428972
spy,SPY Benchmark,1.6890369268428351,0.18600405658507652,37.05964362122032
