strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,3.150166838378321,0.781510600681909,79.27652058728043
weighted,Weighted,5.970606892153363,1.1089984743938297,197.8692092997862
top_50,Top 50%,7.19897679397512,1.1059931995292116,270.024921858572
top_25,Top 25%,5.564241992312113,1.0890881130187349,177.0897134362329
top_75,Top 75%,9.590539082915539,0.9782199665991038,460.51323172714797
