strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,2.991938591003418,0.7741065314138602,64.21737670898438
weighted,Weighted,3.735983371734619,0.7138482848251935,85.36131286621094
top_50,Top 50%,4.018466347469762,0.6465365918348295,94.0394556862874
top_25,Top 25%,2.7502663243338166,0.5726362930193002,57.85302694599823
top_75,Top 75%,5.586154653881237,0.5902984163202193,149.57248213233822
