strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,8.12047912702656,0.7401282902728449,334.84134674072266
weighted,Weighted,11.656670350263166,0.8720349566079959,696.9810009002686
top_50,Top 50%,12.215232113310858,0.853170919635214,775.477975671956
top_25,Top 25%,9.78490798863576,0.7611057536324117,479.7374131500605
top_75,Top 75%,15.891178074996093,0.9261412071158763,1506.1044151840892
spy,SPY Benchmark,1.7718785084517075,0.19130990185830754,39.186203479766846
