strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,3.3540521827458925,0.827547396824594,86.08914259873166
weighted,Weighted,5.998797902342279,1.1126555773133646,199.43339710875247
top_50,Top 50%,7.158092376335845,1.1004182798540103,267.4785929573002
top_25,Top 25%,5.589839539292996,1.0907267192544194,178.41714082489753
top_75,Top 75%,8.978869960357017,0.9226187866873877,404.6422644319434
