strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,5.006320693773958,0.4751707961774219,150.83556063723003
weighted,Weighted,8.056768309277974,0.6313384636318532,330.0428977940457
top_50,Top 50%,8.498083060413775,0.6193903814761669,364.33822076233537
top_25,Top 25%,7.553923011565256,0.600351467371571,293.8916878364447
top_75,Top 75%,12.64992121524502,0.7586999097260227,841.5742568232131
spy,SPY Benchmark,1.771838265125547,0.1913070944805652,39.185167372127964
