strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,5.603551864624023,0.5521287451993863,150.2653350830078
weighted,Weighted,7.066047191619873,0.5784591518440756,215.42959594726562
top_50,Top 50%,8.040973997643231,0.6018743866703057,267.4004511948148
top_25,Top 25%,7.632436932622899,0.634987206283198,244.71213127096894
top_75,Top 75%,9.94906884239235,0.6154641045617848,393.24679286772994
spy,SPY Benchmark,1.4650821685791016,0.17255006749128818,27.725971221923828
