strategy,label,annualized_return_pct,sharpe_ratio,total_return_pct
naive,Naive,7.174932956695557,0.6622850030852184,268.5674743652344
weighted,Weighted,10.238540649414062,0.7821323440213662,526.5336303710938
top_50,Top 50%,11.066761997951025,0.7800368048798908,621.3382707419512
top_25,Top 25%,8.61648067591041,0.6774273651208357,373.9704913604336
top_75,Top 75%,14.152782366404558,0.8273147334944105,1108.3874394011953
spy,SPY Benchmark,1.7718315124511719,0.19130737858025476,39.18492889404297
